country,year,literacy_rate,Child_per_woman,child_mortality
Niger,1978-01-01,0.8605408348457351,7.78,327.0
Niger,1979-01-01,0.8605408348457351,7.81,323.0
Niger,1980-01-01,0.8605408348457351,7.84,320.0
Niger,1981-01-01,0.8605408348457351,7.87,319.0
Niger,1982-01-01,0.8605408348457351,7.88,321.0
Niger,1983-01-01,0.8605408348457351,7.89,325.0
Niger,1984-01-01,0.8605408348457351,7.88,329.0
Niger,1985-01-01,0.8605408348457351,7.87,334.0
Niger,1986-01-01,0.8605408348457351,7.85,337.0
Niger,1987-01-01,0.8605408348457351,7.82,338.0
Niger,1988-01-01,0.8605408348457351,7.8,336.0
Niger,1989-01-01,0.8605408348457351,7.79,333.0
Niger,1990-01-01,0.8605408348457351,7.77,329.0
Niger,1991-01-01,0.8605408348457351,7.76,322.0
Niger,1992-01-01,0.8605408348457351,7.75,314.0
Niger,1993-01-01,0.8605408348457351,7.74,303.0
Niger,1994-01-01,0.8605408348457351,7.73,292.0
Niger,1995-01-01,0.8605408348457351,7.73,279.0
Niger,1996-01-01,0.8605408348457351,7.72,266.0
Niger,1997-01-01,0.8605408348457351,7.71,255.0
Niger,1998-01-01,0.8605408348457351,7.7,244.0
Niger,1999-01-01,0.8605408348457351,7.69,235.0
Niger,2000-01-01,0.8605408348457351,7.68,226.0
Niger,2001-01-01,0.14,7.67,217.0
Niger,2002-01-01,0.8605408348457351,7.66,206.0
Niger,2003-01-01,0.8605408348457351,7.64,195.0
Niger,2004-01-01,0.8605408348457351,7.63,183.0
Niger,2005-01-01,0.365,7.61,172.0
Niger,2006-01-01,0.8605408348457351,7.59,161.0
Niger,2007-01-01,0.8605408348457351,7.57,150.0
Niger,2008-01-01,0.8605408348457351,7.54,140.0
Niger,2009-01-01,0.8605408348457351,7.52,131.0
Niger,2010-01-01,0.8605408348457351,7.49,123.0
Niger,2011-01-01,0.8605408348457351,7.46,115.0
Nigeria,1975-01-01,0.8605408348457351,6.71,244.0
Nigeria,1976-01-01,0.8605408348457351,6.74,236.0
Nigeria,1977-01-01,0.8605408348457351,6.76,229.0
Nigeria,1978-01-01,0.8605408348457351,6.77,223.0
Nigeria,1979-01-01,0.8605408348457351,6.78,218.0
Nigeria,1980-01-01,0.8605408348457351,6.78,213.0
Nigeria,1981-01-01,0.8605408348457351,6.78,210.0
Nigeria,1982-01-01,0.8605408348457351,6.77,208.0
Nigeria,1983-01-01,0.8605408348457351,6.75,208.0
Nigeria,1984-01-01,0.8605408348457351,6.73,208.0
Nigeria,1985-01-01,0.8605408348457351,6.7,208.0
Nigeria,1986-01-01,0.8605408348457351,6.66,209.0
Nigeria,1987-01-01,0.8605408348457351,6.63,210.0
Nigeria,1988-01-01,0.8605408348457351,6.58,211.0
Nigeria,1989-01-01,0.8605408348457351,6.54,211.0
Nigeria,1990-01-01,0.8605408348457351,6.49,211.0
Nigeria,1991-01-01,0.7120000000000001,6.44,211.0
Nigeria,1992-01-01,0.8605408348457351,6.4,210.0
Nigeria,1993-01-01,0.8605408348457351,6.35,209.0
Nigeria,1994-01-01,0.8605408348457351,6.3,208.0
Nigeria,1995-01-01,0.8605408348457351,6.26,206.0
Nigeria,1996-01-01,0.8605408348457351,6.22,203.0
Nigeria,1997-01-01,0.8605408348457351,6.19,200.0
Nigeria,1998-01-01,0.8605408348457351,6.16,195.0
Nigeria,1999-01-01,0.8605408348457351,6.13,190.0
Nigeria,2000-01-01,0.8605408348457351,6.11,185.0
Nigeria,2001-01-01,0.8605408348457351,6.08,179.0
Nigeria,2002-01-01,0.8605408348457351,6.06,173.0
Nigeria,2003-01-01,0.69,6.04,167.0
Nigeria,2004-01-01,0.8605408348457351,6.01,162.0
Nigeria,2005-01-01,0.8605408348457351,5.99,156.0
Nigeria,2006-01-01,0.8605408348457351,5.96,151.0
Nigeria,2007-01-01,0.8605408348457351,5.93,146.0
Nigeria,2008-01-01,0.664,5.9,142.0
Nigeria,2009-01-01,0.8605408348457351,5.87,138.0
Nigeria,2010-01-01,0.8605408348457351,5.84,135.0
Nigeria,2011-01-01,0.8605408348457351,5.8,133.0
North Korea,1975-01-01,0.8605408348457351,3.4,53.6
North Korea,1976-01-01,0.8605408348457351,3.2,51.0
North Korea,1977-01-01,0.8605408348457351,3.03,48.7
North Korea,1978-01-01,0.8605408348457351,2.9,46.7
North Korea,1979-01-01,0.8605408348457351,2.82,44.9
North Korea,1980-01-01,0.8605408348457351,2.77,43.2
North Korea,1981-01-01,0.8605408348457351,2.75,41.4
North Korea,1982-01-01,0.8605408348457351,2.73,39.7
North Korea,1983-01-01,0.8605408348457351,2.7,37.9
North Korea,1984-01-01,0.8605408348457351,2.65,36.3
North Korea,1985-01-01,0.8605408348457351,2.58,35.1
North Korea,1986-01-01,0.8605408348457351,2.5,34.7
North Korea,1987-01-01,0.8605408348457351,2.43,35.2
North Korea,1988-01-01,0.8605408348457351,2.37,36.8
North Korea,1989-01-01,0.8605408348457351,2.32,39.5
North Korea,1990-01-01,0.8605408348457351,2.29,43.4
North Korea,1991-01-01,0.8605408348457351,2.26,48.6
North Korea,1992-01-01,0.8605408348457351,2.24,54.8
North Korea,1993-01-01,0.8605408348457351,2.2,61.3
North Korea,1994-01-01,0.8605408348457351,2.16,67.7
North Korea,1995-01-01,0.8605408348457351,2.12,72.8
North Korea,1996-01-01,0.8605408348457351,2.08,75.7
North Korea,1997-01-01,0.8605408348457351,2.04,75.7
North Korea,1998-01-01,0.8605408348457351,2.01,72.9
North Korea,1999-01-01,0.8605408348457351,2.0,67.4
North Korea,2000-01-01,0.8605408348457351,1.99,60.0
North Korea,2001-01-01,0.8605408348457351,1.99,52.1
North Korea,2002-01-01,0.8605408348457351,1.99,44.7
North Korea,2003-01-01,0.8605408348457351,2.0,38.9
North Korea,2004-01-01,0.8605408348457351,2.0,35.0
North Korea,2005-01-01,0.8605408348457351,2.0,33.0
North Korea,2006-01-01,0.8605408348457351,2.0,32.4
North Korea,2007-01-01,0.8605408348457351,2.0,32.2
North Korea,2008-01-01,1.0,1.99,31.8
North Korea,2009-01-01,0.8605408348457351,1.99,31.0
North Korea,2010-01-01,0.8605408348457351,1.98,29.5
North Korea,2011-01-01,0.8605408348457351,1.97,27.7
North Macedonia,1975-01-01,0.8605408348457351,2.66,68.5
North Macedonia,1976-01-01,0.8605408348457351,2.61,67.1
North Macedonia,1977-01-01,0.8605408348457351,2.56,65.6
North Macedonia,1978-01-01,0.8605408348457351,2.53,63.9
North Macedonia,1979-01-01,0.8605408348457351,2.51,62.1
North Macedonia,1980-01-01,0.8605408348457351,2.49,60.1
North Macedonia,1981-01-01,0.8605408348457351,2.47,57.9
North Macedonia,1982-01-01,0.8605408348457351,2.45,55.1
North Macedonia,1983-01-01,0.8605408348457351,2.43,52.7
North Macedonia,1984-01-01,0.8605408348457351,2.4,51.0
North Macedonia,1985-01-01,0.8605408348457351,2.37,49.8
North Macedonia,1986-01-01,0.8605408348457351,2.34,48.6
North Macedonia,1987-01-01,0.8605408348457351,2.3,46.8
North Macedonia,1988-01-01,0.8605408348457351,2.27,44.1
North Macedonia,1989-01-01,0.8605408348457351,2.24,40.3
North Macedonia,1990-01-01,0.8605408348457351,2.21,36.5
North Macedonia,1991-01-01,0.8605408348457351,2.17,34.1
North Macedonia,1992-01-01,0.8605408348457351,2.13,33.2
North Macedonia,1993-01-01,0.8605408348457351,2.09,31.8
North Macedonia,1994-01-01,0.9890000000000001,2.03,28.3
North Macedonia,1995-01-01,0.8605408348457351,1.98,24.2
North Macedonia,1996-01-01,0.8605408348457351,1.92,21.1
North Macedonia,1997-01-01,0.8605408348457351,1.86,19.6
North Macedonia,1998-01-01,0.8605408348457351,1.81,18.5
North Macedonia,1999-01-01,0.8605408348457351,1.77,17.1
North Macedonia,2000-01-01,0.8605408348457351,1.72,15.8
North Macedonia,2001-01-01,0.8605408348457351,1.68,14.9
North Macedonia,2002-01-01,0.987,1.64,14.5
North Macedonia,2003-01-01,0.8605408348457351,1.61,14.4
North Macedonia,2004-01-01,0.8605408348457351,1.57,14.1
North Macedonia,2005-01-01,0.8605408348457351,1.53,13.6
North Macedonia,2006-01-01,0.8605408348457351,1.5,13.1
North Macedonia,2007-01-01,0.8605408348457351,1.48,12.4
North Macedonia,2008-01-01,0.8605408348457351,1.47,11.7
North Macedonia,2009-01-01,0.8605408348457351,1.46,10.9
North Macedonia,2010-01-01,0.8605408348457351,1.47,10.2
North Macedonia,2011-01-01,0.987,1.47,9.98
Oman,1975-01-01,0.8605408348457351,7.75,168.0
Oman,1976-01-01,0.8605408348457351,7.89,156.0
Oman,1977-01-01,0.8605408348457351,8.02,144.0
Oman,1978-01-01,0.8605408348457351,8.14,132.0
Oman,1979-01-01,0.8605408348457351,8.23,121.0
Oman,1980-01-01,0.8605408348457351,8.3,111.0
Oman,1981-01-01,0.8605408348457351,8.34,100.0
Oman,1982-01-01,0.8605408348457351,8.35,90.5
Oman,1983-01-01,0.8605408348457351,8.34,81.3
Oman,1984-01-01,0.8605408348457351,8.3,72.9
Oman,1985-01-01,0.8605408348457351,8.22,65.3
Oman,1986-01-01,0.8605408348457351,8.1,58.6
Oman,1987-01-01,0.8605408348457351,7.93,52.7
Oman,1988-01-01,0.8605408348457351,7.72,47.5
Oman,1989-01-01,0.8605408348457351,7.46,42.9
Oman,1990-01-01,0.8605408348457351,7.17,38.9
Oman,1991-01-01,0.8605408348457351,6.83,35.3
Oman,1992-01-01,0.8605408348457351,6.47,31.9
Oman,1993-01-01,0.8605408348457351,6.1,29.0
Oman,1994-01-01,0.8605408348457351,5.72,26.4
Oman,1995-01-01,0.8605408348457351,5.35,24.1
Oman,1996-01-01,0.8605408348457351,4.98,22.2
Oman,1997-01-01,0.8605408348457351,4.63,20.5
Oman,1998-01-01,0.8605408348457351,4.3,19.0
Oman,1999-01-01,0.8605408348457351,3.99,17.6
Oman,2000-01-01,0.8605408348457351,3.72,16.5
Oman,2001-01-01,0.8605408348457351,3.48,15.4
Oman,2002-01-01,0.8605408348457351,3.29,14.6
Oman,2003-01-01,0.973,3.14,13.9
Oman,2004-01-01,0.8605408348457351,3.03,13.3
Oman,2005-01-01,0.8605408348457351,2.95,12.8
Oman,2006-01-01,0.8605408348457351,2.91,12.5
Oman,2007-01-01,0.8605408348457351,2.89,12.2
Oman,2008-01-01,0.976,2.89,12.0
Oman,2009-01-01,0.8605408348457351,2.9,11.8
Oman,2010-01-01,0.977,2.9,11.7
Oman,2011-01-01,0.8605408348457351,2.9,11.6
Pakistan,1975-01-01,0.8605408348457351,6.61,175.0
Pakistan,1976-01-01,0.8605408348457351,6.61,173.0
Pakistan,1977-01-01,0.8605408348457351,6.6,171.0
Pakistan,1978-01-01,0.8605408348457351,6.58,168.0
Pakistan,1979-01-01,0.8605408348457351,6.56,166.0
Pakistan,1980-01-01,0.8605408348457351,6.54,164.0
Pakistan,1981-01-01,0.348,6.51,161.0
Pakistan,1982-01-01,0.8605408348457351,6.48,159.0
Pakistan,1983-01-01,0.8605408348457351,6.46,157.0
Pakistan,1984-01-01,0.8605408348457351,6.44,154.0
Pakistan,1985-01-01,0.8605408348457351,6.41,152.0
Pakistan,1986-01-01,0.8605408348457351,6.37,149.0
Pakistan,1987-01-01,0.8605408348457351,6.31,146.0
Pakistan,1988-01-01,0.8605408348457351,6.23,144.0
Pakistan,1989-01-01,0.8605408348457351,6.14,141.0
Pakistan,1990-01-01,0.8605408348457351,6.02,139.0
Pakistan,1991-01-01,0.8605408348457351,5.9,136.0
Pakistan,1992-01-01,0.8605408348457351,5.76,134.0
Pakistan,1993-01-01,0.8605408348457351,5.62,131.0
Pakistan,1994-01-01,0.8605408348457351,5.48,129.0
Pakistan,1995-01-01,0.8605408348457351,5.34,126.0
Pakistan,1996-01-01,0.8605408348457351,5.2,123.0
Pakistan,1997-01-01,0.8605408348457351,5.05,121.0
Pakistan,1998-01-01,0.5529999999999999,4.89,118.0
Pakistan,1999-01-01,0.8605408348457351,4.73,115.0
Pakistan,2000-01-01,0.8605408348457351,4.58,112.0
Pakistan,2001-01-01,0.8605408348457351,4.44,110.0
Pakistan,2002-01-01,0.8605408348457351,4.31,107.0
Pakistan,2003-01-01,0.8605408348457351,4.21,105.0
Pakistan,2004-01-01,0.8605408348457351,4.13,102.0
Pakistan,2005-01-01,0.6509999999999999,4.07,99.8
Pakistan,2006-01-01,0.6920000000000001,4.02,97.3
Pakistan,2007-01-01,0.8605408348457351,3.98,94.9
Pakistan,2008-01-01,0.711,3.94,92.4
Pakistan,2009-01-01,0.7070000000000001,3.9,90.0
Pakistan,2010-01-01,0.8605408348457351,3.86,87.5
Pakistan,2011-01-01,0.8605408348457351,3.8,85.1
Palestine,1975-01-01,0.8605408348457351,7.61,107.0
Palestine,1976-01-01,0.8605408348457351,7.57,101.0
Palestine,1977-01-01,0.8605408348457351,7.51,95.0
Palestine,1978-01-01,0.8605408348457351,7.45,89.5
Palestine,1979-01-01,0.8605408348457351,7.37,84.1
Palestine,1980-01-01,0.8605408348457351,7.28,79.2
Palestine,1981-01-01,0.8605408348457351,7.19,74.5
Palestine,1982-01-01,0.8605408348457351,7.11,70.2
Palestine,1983-01-01,0.8605408348457351,7.02,66.1
Palestine,1984-01-01,0.8605408348457351,6.95,62.2
Palestine,1985-01-01,0.8605408348457351,6.88,58.6
Palestine,1986-01-01,0.8605408348457351,6.84,55.2
Palestine,1987-01-01,0.8605408348457351,6.8,52.2
Palestine,1988-01-01,0.8605408348457351,6.77,49.3
Palestine,1989-01-01,0.8605408348457351,6.75,46.7
Palestine,1990-01-01,0.8605408348457351,6.72,44.4
Palestine,1991-01-01,0.8605408348457351,6.67,42.4
Palestine,1992-01-01,0.8605408348457351,6.61,40.5
Palestine,1993-01-01,0.8605408348457351,6.52,38.8
Palestine,1994-01-01,0.8605408348457351,6.4,37.3
Palestine,1995-01-01,0.8605408348457351,6.25,35.9
Palestine,1996-01-01,0.8605408348457351,6.09,34.5
Palestine,1997-01-01,0.97,5.91,33.2
Palestine,1998-01-01,0.8605408348457351,5.73,32.1
Palestine,1999-01-01,0.8605408348457351,5.55,31.0
Palestine,2000-01-01,0.8605408348457351,5.38,30.1
Palestine,2001-01-01,0.8605408348457351,5.23,29.2
Palestine,2002-01-01,0.8605408348457351,5.09,28.4
Palestine,2003-01-01,0.8605408348457351,4.97,27.6
Palestine,2004-01-01,0.9890000000000001,4.87,26.9
Palestine,2005-01-01,0.8605408348457351,4.78,26.2
Palestine,2006-01-01,0.991,4.7,25.6
Palestine,2007-01-01,0.991,4.62,24.9
Palestine,2008-01-01,0.992,4.55,24.3
Palestine,2009-01-01,0.992,4.49,23.8
Palestine,2010-01-01,0.992,4.42,23.3
Palestine,2011-01-01,0.993,4.35,23.0
Panama,1975-01-01,0.8605408348457351,4.54,51.5
Panama,1976-01-01,0.8605408348457351,4.4,49.5
Panama,1977-01-01,0.8605408348457351,4.26,47.8
Panama,1978-01-01,0.8605408348457351,4.13,46.2
Panama,1979-01-01,0.8605408348457351,4.0,44.8
Panama,1980-01-01,0.961,3.88,43.4
Panama,1981-01-01,0.8605408348457351,3.78,42.0
Panama,1982-01-01,0.8605408348457351,3.68,40.5
Panama,1983-01-01,0.8605408348457351,3.58,39.0
Panama,1984-01-01,0.8605408348457351,3.49,37.6
Panama,1985-01-01,0.8605408348457351,3.41,36.2
Panama,1986-01-01,0.8605408348457351,3.34,35.0
Panama,1987-01-01,0.8605408348457351,3.26,33.8
Panama,1988-01-01,0.8605408348457351,3.19,32.7
Panama,1989-01-01,0.8605408348457351,3.12,31.7
Panama,1990-01-01,0.951,3.06,30.8
Panama,1991-01-01,0.8605408348457351,3.0,30.0
Panama,1992-01-01,0.8605408348457351,2.95,29.4
Panama,1993-01-01,0.8605408348457351,2.91,28.8
Panama,1994-01-01,0.8605408348457351,2.88,28.4
Panama,1995-01-01,0.8605408348457351,2.85,28.0
Panama,1996-01-01,0.8605408348457351,2.83,27.6
Panama,1997-01-01,0.8605408348457351,2.81,27.3
Panama,1998-01-01,0.8605408348457351,2.79,26.9
Panama,1999-01-01,0.8605408348457351,2.77,26.4
Panama,2000-01-01,0.961,2.74,25.9
Panama,2001-01-01,0.8605408348457351,2.72,25.3
Panama,2002-01-01,0.8605408348457351,2.7,24.7
Panama,2003-01-01,0.8605408348457351,2.68,24.1
Panama,2004-01-01,0.8605408348457351,2.66,23.5
Panama,2005-01-01,0.8605408348457351,2.65,22.9
Panama,2006-01-01,0.8605408348457351,2.64,22.3
Panama,2007-01-01,0.8605408348457351,2.64,21.7
Panama,2008-01-01,0.8605408348457351,2.63,21.1
Panama,2009-01-01,0.8605408348457351,2.63,20.5
Panama,2010-01-01,0.976,2.62,19.9
Panama,2011-01-01,0.8605408348457351,2.61,19.2
Papua New Guinea,1975-01-01,0.8605408348457351,6.0,123.0
Papua New Guinea,1976-01-01,0.8605408348457351,5.95,120.0
Papua New Guinea,1977-01-01,0.8605408348457351,5.9,116.0
Papua New Guinea,1978-01-01,0.8605408348457351,5.84,113.0
Papua New Guinea,1979-01-01,0.8605408348457351,5.77,110.0
Papua New Guinea,1980-01-01,0.8605408348457351,5.69,108.0
Papua New Guinea,1981-01-01,0.8605408348457351,5.61,105.0
Papua New Guinea,1982-01-01,0.8605408348457351,5.52,102.0
Papua New Guinea,1983-01-01,0.8605408348457351,5.42,100.0
Papua New Guinea,1984-01-01,0.8605408348457351,5.31,98.0
Papua New Guinea,1985-01-01,0.8605408348457351,5.21,96.0
Papua New Guinea,1986-01-01,0.8605408348457351,5.11,94.1
Papua New Guinea,1987-01-01,0.8605408348457351,5.02,92.3
Papua New Guinea,1988-01-01,0.8605408348457351,4.93,90.5
Papua New Guinea,1989-01-01,0.8605408348457351,4.86,88.8
Papua New Guinea,1990-01-01,0.8605408348457351,4.8,87.1
Papua New Guinea,1991-01-01,0.8605408348457351,4.76,85.5
Papua New Guinea,1992-01-01,0.8605408348457351,4.72,83.9
Papua New Guinea,1993-01-01,0.8605408348457351,4.7,82.4
Papua New Guinea,1994-01-01,0.8605408348457351,4.68,80.9
Papua New Guinea,1995-01-01,0.8605408348457351,4.67,79.5
Papua New Guinea,1996-01-01,0.8605408348457351,4.65,78.1
Papua New Guinea,1997-01-01,0.8605408348457351,4.63,76.7
Papua New Guinea,1998-01-01,0.8605408348457351,4.6,75.2
Papua New Guinea,1999-01-01,0.8605408348457351,4.57,73.8
Papua New Guinea,2000-01-01,0.667,4.53,72.4
Papua New Guinea,2001-01-01,0.8605408348457351,4.48,71.0
Papua New Guinea,2002-01-01,0.8605408348457351,4.42,69.6
Papua New Guinea,2003-01-01,0.8605408348457351,4.37,68.2
Papua New Guinea,2004-01-01,0.8605408348457351,4.32,66.7
Papua New Guinea,2005-01-01,0.8605408348457351,4.26,65.3
Papua New Guinea,2006-01-01,0.8605408348457351,4.21,63.9
Papua New Guinea,2007-01-01,0.8605408348457351,4.16,62.5
Papua New Guinea,2008-01-01,0.8605408348457351,4.1,61.0
Papua New Guinea,2009-01-01,0.8605408348457351,4.04,59.6
Papua New Guinea,2010-01-01,0.8605408348457351,3.99,58.2
Papua New Guinea,2011-01-01,0.708,3.93,56.9
Paraguay,1975-01-01,0.8605408348457351,5.22,73.1
Paraguay,1976-01-01,0.8605408348457351,5.2,71.8
Paraguay,1977-01-01,0.8605408348457351,5.19,70.4
Paraguay,1978-01-01,0.8605408348457351,5.19,68.8
Paraguay,1979-01-01,0.8605408348457351,5.18,67.0
Paraguay,1980-01-01,0.8605408348457351,5.17,65.2
Paraguay,1981-01-01,0.8605408348457351,5.16,63.1
Paraguay,1982-01-01,0.8959999999999999,5.13,61.0
Paraguay,1983-01-01,0.8605408348457351,5.09,58.9
Paraguay,1984-01-01,0.8605408348457351,5.04,56.8
Paraguay,1985-01-01,0.8605408348457351,4.97,54.8
Paraguay,1986-01-01,0.8605408348457351,4.9,52.8
Paraguay,1987-01-01,0.8605408348457351,4.82,50.9
Paraguay,1988-01-01,0.8605408348457351,4.73,49.0
Paraguay,1989-01-01,0.8605408348457351,4.64,47.2
Paraguay,1990-01-01,0.8605408348457351,4.55,45.4
Paraguay,1991-01-01,0.8605408348457351,4.46,43.7
Paraguay,1992-01-01,0.956,4.37,42.1
Paraguay,1993-01-01,0.8605408348457351,4.28,40.7
Paraguay,1994-01-01,0.8605408348457351,4.2,39.4
Paraguay,1995-01-01,0.8605408348457351,4.11,38.2
Paraguay,1996-01-01,0.8605408348457351,4.01,37.2
Paraguay,1997-01-01,0.8605408348457351,3.91,36.2
Paraguay,1998-01-01,0.8605408348457351,3.8,35.4
Paraguay,1999-01-01,0.8605408348457351,3.68,34.5
Paraguay,2000-01-01,0.8605408348457351,3.55,33.8
Paraguay,2001-01-01,0.8605408348457351,3.43,33.0
Paraguay,2002-01-01,0.8605408348457351,3.32,32.3
Paraguay,2003-01-01,0.8605408348457351,3.21,31.5
Paraguay,2004-01-01,0.8605408348457351,3.12,30.7
Paraguay,2005-01-01,0.8605408348457351,3.04,29.9
Paraguay,2006-01-01,0.8605408348457351,2.97,29.2
Paraguay,2007-01-01,0.988,2.91,28.4
Paraguay,2008-01-01,0.98,2.85,27.7
Paraguay,2009-01-01,0.985,2.79,26.8
Paraguay,2010-01-01,0.986,2.73,26.0
Paraguay,2011-01-01,0.8605408348457351,2.68,25.2
Peru,1975-01-01,0.8605408348457351,5.71,142.0
Peru,1976-01-01,0.8605408348457351,5.58,138.0
Peru,1977-01-01,0.8605408348457351,5.45,135.0
Peru,1978-01-01,0.8605408348457351,5.31,132.0
Peru,1979-01-01,0.8605408348457351,5.17,129.0
Peru,1980-01-01,0.8605408348457351,5.02,126.0
Peru,1981-01-01,0.9309999999999999,4.88,123.0
Peru,1982-01-01,0.8605408348457351,4.73,119.0
Peru,1983-01-01,0.8605408348457351,4.6,115.0
Peru,1984-01-01,0.8605408348457351,4.48,111.0
Peru,1985-01-01,0.8605408348457351,4.36,105.0
Peru,1986-01-01,0.8605408348457351,4.25,99.9
Peru,1987-01-01,0.8605408348457351,4.14,94.6
Peru,1988-01-01,0.8605408348457351,4.04,89.6
Peru,1989-01-01,0.8605408348457351,3.93,84.9
Peru,1990-01-01,0.8605408348457351,3.83,80.5
Peru,1991-01-01,0.8605408348457351,3.72,76.3
Peru,1992-01-01,0.8605408348457351,3.62,71.9
Peru,1993-01-01,0.9540000000000001,3.51,67.4
Peru,1994-01-01,0.8605408348457351,3.41,62.9
Peru,1995-01-01,0.8605408348457351,3.32,58.3
Peru,1996-01-01,0.8605408348457351,3.23,53.9
Peru,1997-01-01,0.8605408348457351,3.14,49.6
Peru,1998-01-01,0.8605408348457351,3.06,45.6
Peru,1999-01-01,0.8605408348457351,2.99,41.9
Peru,2000-01-01,0.8605408348457351,2.93,38.6
Peru,2001-01-01,0.8605408348457351,2.87,35.6
Peru,2002-01-01,0.8605408348457351,2.82,33.0
Peru,2003-01-01,0.8605408348457351,2.77,30.6
Peru,2004-01-01,0.968,2.73,28.5
Peru,2005-01-01,0.971,2.68,26.7
Peru,2006-01-01,0.978,2.65,25.1
Peru,2007-01-01,0.9740000000000001,2.62,23.6
Peru,2008-01-01,0.8605408348457351,2.59,22.3
Peru,2009-01-01,0.8605408348457351,2.57,21.1
Peru,2010-01-01,0.8605408348457351,2.55,20.1
Peru,2011-01-01,0.8605408348457351,2.53,19.2
Philippines,1975-01-01,0.8605408348457351,5.72,82.0
Philippines,1976-01-01,0.8605408348457351,5.61,81.9
Philippines,1977-01-01,0.8605408348457351,5.51,81.6
Philippines,1978-01-01,0.8605408348457351,5.4,81.0
Philippines,1979-01-01,0.8605408348457351,5.29,80.3
Philippines,1980-01-01,0.9179999999999999,5.18,79.4
Philippines,1981-01-01,0.8605408348457351,5.08,78.4
Philippines,1982-01-01,0.8605408348457351,4.98,77.4
Philippines,1983-01-01,0.8605408348457351,4.88,76.1
Philippines,1984-01-01,0.8605408348457351,4.8,74.6
Philippines,1985-01-01,0.8605408348457351,4.71,72.7
Philippines,1986-01-01,0.8605408348457351,4.63,70.2
Philippines,1987-01-01,0.8605408348457351,4.55,67.2
Philippines,1988-01-01,0.8605408348457351,4.48,63.8
Philippines,1989-01-01,0.8605408348457351,4.4,60.2
Philippines,1990-01-01,0.966,4.32,56.7
Philippines,1991-01-01,0.8605408348457351,4.25,53.4
Philippines,1992-01-01,0.8605408348457351,4.18,50.5
Philippines,1993-01-01,0.8605408348457351,4.11,47.9
Philippines,1994-01-01,0.8605408348457351,4.06,45.7
Philippines,1995-01-01,0.8605408348457351,4.01,43.8
Philippines,1996-01-01,0.8605408348457351,3.96,42.1
Philippines,1997-01-01,0.8605408348457351,3.92,40.7
Philippines,1998-01-01,0.8605408348457351,3.89,39.6
Philippines,1999-01-01,0.8605408348457351,3.85,38.6
Philippines,2000-01-01,0.951,3.81,37.8
Philippines,2001-01-01,0.8605408348457351,3.77,37.1
Philippines,2002-01-01,0.8605408348457351,3.71,36.4
Philippines,2003-01-01,0.951,3.65,35.7
Philippines,2004-01-01,0.8605408348457351,3.58,35.0
Philippines,2005-01-01,0.8605408348457351,3.5,34.4
Philippines,2006-01-01,0.8605408348457351,3.43,33.8
Philippines,2007-01-01,0.8605408348457351,3.35,33.3
Philippines,2008-01-01,0.978,3.28,32.8
Philippines,2009-01-01,0.8605408348457351,3.21,32.4
Philippines,2010-01-01,0.8605408348457351,3.16,32.0
Philippines,2011-01-01,0.8605408348457351,3.11,31.6
Poland,1975-01-01,0.8605408348457351,2.22,27.8
Poland,1976-01-01,0.8605408348457351,2.22,27.0
Poland,1977-01-01,0.8605408348457351,2.23,26.3
Poland,1978-01-01,0.998,2.25,25.5
Poland,1979-01-01,0.8605408348457351,2.27,24.6
Poland,1980-01-01,0.8605408348457351,2.28,23.9
Poland,1981-01-01,0.8605408348457351,2.3,23.3
Poland,1982-01-01,0.8605408348457351,2.3,22.7
Poland,1983-01-01,0.8605408348457351,2.3,21.9
Poland,1984-01-01,0.8605408348457351,2.28,21.1
Poland,1985-01-01,0.8605408348457351,2.26,20.4
Poland,1986-01-01,0.8605408348457351,2.23,19.6
Poland,1987-01-01,0.8605408348457351,2.2,18.9
